ymd,hm,conzone_id,conzone_name,line_code,line_name,avg_speed,amount
20200101,1040,0351CZE010,통영IC-북통영IC,1,일반차로,87.75,126
20200101,1040,0351CZE020,북통영IC-동고성IC,1,일반차로,101.07,148
20200101,1040,0351CZE030,동고성IC-고성IC,1,일반차로,100.45,165
20200101,1040,0351CZE040,고성IC-연화산IC,1,일반차로,107.33,82
20200101,1040,0351CZE050,연화산IC-진주JC,1,일반차로,106.73,75
20200101,1040,0351CZE060,진주JC-서진주IC,1,일반차로,117.56,54
20200101,1040,0351CZE070,서진주IC-단성IC,1,일반차로,112.72,120
20200101,1040,0351CZE080,단성IC-산청IC,1,일반차로,100.44,95
20200101,1040,0351CZE090,산청IC-생초IC,1,일반차로,111.29,90
20200101,1040,0351CZE100,생초IC-함양JC,1,일반차로,104.44,79
20200101,1040,0351CZE110,함양JC-지곡IC,1,일반차로,102.77,73
20200101,1040,0351CZE120,지곡IC-서상IC,1,일반차로,120.34,73
20200101,1040,0351CZE130,서상IC-장수JC,1,일반차로,103.73,74
20200101,1040,0351CZE140,장수JC-덕유산IC,1,일반차로,113.37,66
20200101,1040,0351CZE150,덕유산IC-무주IC,1,일반차로,103.92,49
20200101,1040,0351CZE160,무주IC-금산IC,1,일반차로,113.00,55
20200101,1040,0351CZE170,금산IC-추부IC,1,일반차로,107.13,48
20200101,1040,0351CZE180,추부IC-남대전IC,1,일반차로,113.80,74
20200101,1040,0351CZE190,남대전IC-산내JC,1,일반차로,106.29,70
20200101,1040,0351CZE200,산내JC-판암IC,1,일반차로,102.67,79
20200101,1040,0351CZE210,판암IC-비룡JC,1,일반차로,96.00,106
20200101,1040,0351CZS010,북통영IC-통영IC,1,일반차로,87.99,56
20200101,1040,0351CZS020,동고성IC-북통영IC,1,일반차로,106.63,62
20200101,1040,0351CZS030,고성IC-동고성IC,1,일반차로,108.93,54
20200101,1040,0351CZS040,연화산IC-고성IC,1,일반차로,106.83,45
20200101,1040,0351CZS050,진주JC-연화산IC,1,일반차로,103.46,54
20200101,1040,0351CZS060,서진주IC-진주JC,1,일반차로,110.26,29
20200101,1040,0351CZS070,단성IC-서진주IC,1,일반차로,113.74,62
20200101,1040,0351CZS080,산청IC-단성IC,1,일반차로,102.39,48
20200101,1040,0351CZS090,생초IC-산청IC,1,일반차로,104.92,64
20200101,1040,0351CZS100,함양JC-생초IC,1,일반차로,110.33,74
20200101,1040,0351CZS110,지곡IC-함양JC,1,일반차로,104.62,54
20200101,1040,0351CZS120,서상IC-지곡IC,1,일반차로,112.66,48
20200101,1040,0351CZS130,장수JC-서상IC,1,일반차로,109.61,67
20200101,1040,0351CZS140,덕유산IC-장수JC,1,일반차로,108.23,58
20200101,1040,0351CZS150,무주IC-덕유산IC,1,일반차로,107.78,49
20200101,1040,0351CZS160,금산IC-무주IC,1,일반차로,112.85,68
20200101,1040,0351CZS170,추부IC-금산IC,1,일반차로,107.63,88
20200101,1040,0351CZS180,남대전IC-추부IC,1,일반차로,98.20,99
20200101,1040,0351CZS190,산내JC-남대전IC,1,일반차로,94.28,139
20200101,1040,0351CZS200,판암IC-산내JC,1,일반차로,100.84,113
20200101,1040,0351CZS210,비룡JC-판암IC,1,일반차로,101.12,113
20200101,1040,0352CZE280,남이JC-서청주IC,1,일반차로,97.98,124
20200101,1040,0352CZE290,서청주IC-오창IC,1,일반차로,98.46,134
20200101,1040,0352CZE300,오창IC-오창JC,1,일반차로,99.10,139
20200101,1040,0352CZE305,오창JC-증평IC,1,일반차로,92.56,163
20200101,1040,0352CZE310,증평IC-진천IC,1,일반차로,94.26,152
20200101,1040,0352CZE320,진천IC-대소JC,1,일반차로,95.58,157
20200101,1040,0352CZE330,대소JC-대소IC,1,일반차로,93.78,137
20200101,1040,0352CZE340,대소IC-삼성Hi,1,일반차로,94.96,93
20200101,1040,0352CZE345,삼성Hi-일죽IC,1,일반차로,101.23,117
20200101,1040,0352CZE350,일죽IC-남이천IC,1,일반차로,96.61,138
20200101,1040,0352CZE355,남이천IC-호법JC,1,일반차로,92.90,173
20200101,1040,0352CZE360,호법JC-마장JC,1,일반차로,0.00,-1
20200101,1040,0352CZE370,마장JC-서이천IC,1,일반차로,116.01,57
20200101,1040,0352CZE380,서이천IC-신둔Hi,1,일반차로,104.53,52
20200101,1040,0352CZE383,신둔Hi-곤지암,1,일반차로,107.98,66
20200101,1040,0352CZE385,곤지암IC-경기광주JC,1,일반차로,109.00,68
20200101,1040,0352CZE390,경기광주JC-경기광주IC,1,일반차로,111.66,69
20200101,1040,0352CZE400,경기광주IC-산곡JC,1,일반차로,97.80,124
20200101,1040,0352CZE410,산곡JC-동서울TG,1,일반차로,0.00,-1
20200101,1040,0352CZE420,동서울TG-하남IC,1,일반차로,0.00,-1
20200101,1040,0352CZE430,하남IC-하남JC,1,일반차로,0.00,-1
20200101,1040,0352CZS280,서청주IC-남이JC,1,일반차로,95.52,107
20200101,1040,0352CZS290,오창IC-서청주IC,1,일반차로,99.52,105
20200101,1040,0352CZS300,오창JC-오창IC,1,일반차로,102.87,108
20200101,1040,0352CZS305,증평IC-오창JC,1,일반차로,99.99,97
20200101,1040,0352CZS310,진천IC-증평IC,1,일반차로,98.11,114
20200101,1040,0352CZS320,대소JC-진천IC,1,일반차로,96.48,123
20200101,1040,0352CZS330,대소IC-대소JC,1,일반차로,100.08,82
20200101,1040,0352CZS340,삼성Hi-대소IC,1,일반차로,100.89,100
20200101,1040,0352CZS345,일죽IC-삼성Hi,1,일반차로,101.36,96
20200101,1040,0352CZS350,남이천IC-일죽IC,1,일반차로,103.19,133
20200101,1040,0352CZS355,호법JC-남이천IC,1,일반차로,108.81,108
20200101,1040,0352CZS360,마장JC-호법JC,1,일반차로,0.00,-1
20200101,1040,0352CZS370,서이천IC-마장JC,1,일반차로,100.74,64
20200101,1040,0352CZS380,곤지암IC-서이천IC,1,일반차로,99.02,73
20200101,1040,0352CZS385,경기광주JC-곤지암IC,1,일반차로,95.29,90
20200101,1040,0352CZS390,경기광주IC-경기광주JC,1,일반차로,98.59,104
20200101,1040,0352CZS400,산곡JC-경기광주IC,1,일반차로,93.64,166
20200101,1040,0352CZS410,동서울TG-산곡JC,1,일반차로,0.00,-1
20200101,1040,0352CZS420,하남IC-동서울TG,1,일반차로,0.00,-1
20200101,1040,0352CZS430,하남JC-하남IC,1,일반차로,0.00,-1
20200101,1040,0370CZE010,마장JC-서이천IC,1,일반차로,113.11,57
20200101,1040,0370CZE020,서이천IC-신둔Hi,1,일반차로,106.49,57
20200101,1040,0370CZE023,신둔Hi-곤지암IC,1,일반차로,111.15,65
20200101,1040,0370CZE025,곤지암IC-경기광주JC,1,일반차로,105.83,85
20200101,1040,0370CZE030,경기광주JC-신월천교,1,일반차로,102.68,120
20200101,1040,0370CZE040,신월천교-천진암교,1,일반차로,101.22,110
20200101,1040,0370CZE050,천진암교-산곡JC,1,일반차로,95.83,116
20200101,1040,0370CZS010,서이천IC-마장JC,1,일반차로,108.95,107
20200101,1040,0370CZS020,곤지암IC-서이천IC,1,일반차로,104.21,102
20200101,1040,0370CZS025,경기광주JC-곤지암IC,1,일반차로,97.93,116
20200101,1040,0370CZS030,경기광주JC-신월천교,1,일반차로,89.12,158
20200101,1040,0370CZS040,천진암교-신월천교,1,일반차로,95.36,154
20200101,1040,0370CZS050,산곡JC-천진암교,1,일반차로,93.88,153
20200101,1040,0400CZE010,서평택JC-청북IC,1,일반차로,97.03,147
20200101,1040,0400CZE020,청북IC-평택JC,1,일반차로,94.83,137
20200101,1040,0400CZE030,평택JC-평택고덕IC,1,일반차로,106.15,104
20200101,1040,0400CZE035,평택고덕IC-송탄IC,1,일반차로,101.01,111
20200101,1040,0400CZE040,송탄IC-안성JC,1,일반차로,0.00,-1
20200101,1040,0400CZE050,안성JC-서안성IC,1,일반차로,0.00,-1
20200101,1040,0400CZE060,서안성IC-남안성IC,1,일반차로,97.05,107
20200101,1040,0400CZE070,남안성IC-북진천IC,1,일반차로,95.50,82
20200101,1040,0400CZE080,북진천IC-대소JC,1,일반차로,102.81,55
20200101,1040,0400CZE090,대소JC-금왕꽃동네IC,1,일반차로,99.37,77
20200101,1040,0400CZE095,금왕꽃동네IC-음성IC,1,일반차로,105.68,62
20200101,1040,0400CZE100,음성IC-서충주IC,1,일반차로,102.67,71
20200101,1040,0400CZE110,서충주IC-충주JC,1,일반차로,108.07,60
20200101,1040,0400CZE120,충주JC-노은JC,1,일반차로,102.78,48
20200101,1040,0400CZE130,노은JC-동충주IC,1,일반차로,105.41,64
20200101,1040,0400CZE140,동충주IC-제천JC,1,일반차로,107.65,56
20200101,1040,0400CZS010,청북IC-서평택JC,1,일반차로,94.18,153
20200101,1040,0400CZS020,평택JC-청북IC,1,일반차로,96.43,160
20200101,1040,0400CZS030,평택고덕IC-평택JC,1,일반차로,97.23,78
20200101,1040,0400CZS035,송탄IC-평택고덕IC,1,일반차로,104.36,83
20200101,1040,0400CZS040,안성JC-송탄IC,1,일반차로,0.00,-1
20200101,1040,0400CZS050,서안성IC-안성JC,1,일반차로,0.00,-1
20200101,1040,0400CZS060,남안성IC-서안성IC,1,일반차로,103.58,79
20200101,1040,0400CZS070,북진천IC-남안성IC,1,일반차로,97.28,71
20200101,1040,0400CZS080,대소JC-북진천IC,1,일반차로,104.66,43
20200101,1040,0400CZS090,금왕꽃동네IC-대소JC,1,일반차로,99.24,64
20200101,1040,0400CZS095,음성IC-금왕꽃동네IC,1,일반차로,108.69,55
20200101,1040,0400CZS100,서충주IC-음성IC,1,일반차로,107.71,66
20200101,1040,0400CZS110,충주JC-서충주IC,1,일반차로,107.79,56
20200101,1040,0400CZS120,노은JC-충주JC,1,일반차로,109.05,51
20200101,1040,0400CZS130,동충주IC-노은JC,1,일반차로,105.54,69
20200101,1040,0400CZS140,제천JC-동충주IC,1,일반차로,107.50,46
20200101,1040,0450CZE010,내서JC-칠원TG,1,일반차로,0.00,-1
20200101,1040,0450CZE020,칠원JC-칠서IC,1,일반차로,0.00,-1
20200101,1040,0450CZE030,칠서IC-남지IC,1,일반차로,104.95,109
20200101,1040,0450CZE040,남지IC-영산IC,1,일반차로,106.94,132
20200101,1040,0450CZE050,영산IC-창녕IC,1,일반차로,101.15,111
20200101,1040,0450CZE060,창녕IC-현풍JC,1,일반차로,111.56,120
20200101,1040,0450CZE070,현풍JC-고령JC,1,일반차로,106.75,57
20200101,1040,0450CZE080,고령JC-남성주IC,1,일반차로,104.44,56
20200101,1040,0450CZE090,남성주IC-성주IC,1,일반차로,102.39,59
20200101,1040,0450CZE100,성주IC-남김천IC,1,일반차로,108.36,48
20200101,1040,0450CZE110,남김천IC-김천JC,1,일반차로,108.96,51
20200101,1040,0450CZE120,김천JC-선산IC,1,일반차로,111.48,110
20200101,1040,0450CZE130,선산IC-낙동JC,1,일반차로,99.81,108
20200101,1040,0450CZE140,낙동JC-상주IC,1,일반차로,107.12,135
20200101,1040,0450CZE150,상주IC-북상주IC,1,일반차로,113.54,102
20200101,1040,0450CZE160,북상주IC-점촌함창IC,1,일반차로,115.76,121
20200101,1040,0450CZE170,점촌함창IC-문경새재IC,1,일반차로,109.63,111
20200101,1040,0450CZE180,문경새재IC-연풍IC,1,일반차로,105.45,93
20200101,1040,0450CZE190,연풍IC-괴산IC,1,일반차로,109.22,101
20200101,1040,0450CZE200,괴산IC-충주IC,1,일반차로,104.61,115
20200101,1040,0450CZE210,충주IC-중앙탑Hi,1,일반차로,111.89,102
20200101,1040,0450CZE215,중앙탑Hi-북충주IC,1,일반차로,106.76,102
20200101,1040,0450CZE220,북충주IC-충주JC,1,일반차로,109.87,117
20200101,1040,0450CZE225,충주JC-감곡IC,1,일반차로,100.11,110
20200101,1040,0450CZE230,감곡IC-여주JC,1,일반차로,108.34,122
20200101,1040,0450CZE240,여주JC-남여주IC,1,일반차로,103.04,34
20200101,1040,0450CZE245,남여주IC-서여주IC,1,일반차로,109.35,16
20200101,1040,0450CZE250,서여주IC-북여주IC,1,일반차로,104.04,21
20200101,1040,0450CZE260,북여주IC-남양평Hi,1,일반차로,109.35,15
20200101,1040,0450CZE270,남양평Hi-양평IC,1,일반차로,102.16,10
20200101,1040,0450CZS010,칠원TG-내서JC,1,일반차로,0.00,-1
20200101,1040,0450CZS020,칠서IC-칠원JC,1,일반차로,0.00,-1
20200101,1040,0450CZS030,남지IC-칠서IC,1,일반차로,100.73,98
20200101,1040,0450CZS040,영산IC-남지IC,1,일반차로,94.42,96
20200101,1040,0450CZS050,창녕IC-영산IC,1,일반차로,99.02,82
20200101,1040,0450CZS060,현풍JC-창녕IC,1,일반차로,99.87,99
20200101,1040,0450CZS070,고령JC-현풍JC,1,일반차로,102.16,46
20200101,1040,0450CZS080,남성주IC-고령JC,1,일반차로,102.33,35
20200101,1040,0450CZS090,성주IC-남성주IC,1,일반차로,93.55,29
20200101,1040,0450CZS100,남김천IC-성주IC,1,일반차로,106.22,37
20200101,1040,0450CZS110,김천JC-남김천IC,1,일반차로,103.57,43
20200101,1040,0450CZS120,선산IC-김천JC,1,일반차로,100.76,71
20200101,1040,0450CZS130,낙동JC-선산IC,1,일반차로,98.93,71
20200101,1040,0450CZS140,상주IC-낙동JC,1,일반차로,106.37,71
20200101,1040,0450CZS150,북상주IC-상주IC,1,일반차로,114.92,55
20200101,1040,0450CZS160,점촌함창IC-북상주IC,1,일반차로,116.49,68
20200101,1040,0450CZS170,문경새재IC-점촌함창IC,1,일반차로,112.75,71
20200101,1040,0450CZS180,연풍IC-문경새재IC,1,일반차로,107.36,86
20200101,1040,0450CZS190,괴산IC-연풍IC,1,일반차로,106.68,73
20200101,1040,0450CZS200,충주IC-괴산IC,1,일반차로,102.64,80
20200101,1040,0450CZS210,중앙탑Hi-충주IC,1,일반차로,104.84,95
20200101,1040,0450CZS215,북충주IC-중앙탑Hi,1,일반차로,114.67,84
20200101,1040,0450CZS220,충주JC-북충주IC,1,일반차로,113.28,106
20200101,1040,0450CZS225,감곡IC-충주JC,1,일반차로,105.89,127
20200101,1040,0450CZS230,여주JC-감곡IC,1,일반차로,103.71,122
20200101,1040,0450CZS240,남여주IC-여주JC,1,일반차로,110.58,27
20200101,1040,0450CZS245,서여주IC-남여주IC,1,일반차로,106.46,31
20200101,1040,0450CZS250,북여주IC-서여주IC,1,일반차로,104.60,39
20200101,1040,0450CZS260,남양평Hi-북여주IC,1,일반차로,103.30,17
20200101,1040,0450CZS270,양평IC-남양평Hi,1,일반차로,101.06,9
20200101,1040,0500CZE010,서창JC-월곶JC,1,일반차로,95.94,207
20200101,1040,0500CZE020,월곶JC-군자JC,1,일반차로,71.43,124
20200101,1040,0500CZE025,군자JC-군자TG,1,일반차로,98.16,172
20200101,1040,0500CZE030,군자TG-서안산IC,1,일반차로,93.56,161
20200101,1040,0500CZE040,서안산IC-안산IC,1,일반차로,91.47,158
20200101,1040,0500CZE050,안산IC-안산JC,1,일반차로,100.83,186
20200101,1040,0500CZE060,안산JC-둔대JC,1,일반차로,103.42,232
20200101,1040,0500CZE065,둔대JC-군포IC,1,일반차로,0.00,-1
20200101,1040,0500CZE070,군포IC-동군포IC,1,일반차로,0.00,-1
20200101,1040,0500CZE080,동군포IC-부곡IC,1,일반차로,0.00,-1
20200101,1040,0500CZE090,부곡IC-북수원IC,1,일반차로,90.03,262
20200101,1040,0500CZE100,북수원IC-동수원IC,1,일반차로,101.12,265
20200101,1040,0500CZE110,동수원IC-신갈JC,1,일반차로,94.89,314
20200101,1040,0500CZE120,신갈JC-마성IC,1,일반차로,89.68,225
20200101,1040,0500CZE120,신갈JC-마성IC,2,버스차로,99.17,52
20200101,1040,0500CZE130,마성IC-용인IC,1,일반차로,95.89,180
20200101,1040,0500CZE130,마성IC-용인IC,2,버스차로,103.67,34
20200101,1040,0500CZE140,용인IC-양지IC,1,일반차로,90.95,271
20200101,1040,0500CZE140,용인IC-양지IC,2,버스차로,107.88,24
20200101,1040,0500CZE150,양지IC-덕평IC,1,일반차로,102.24,235
20200101,1040,0500CZE150,양지IC-덕평IC,2,버스차로,109.30,16
20200101,1040,0500CZE160,덕평IC-호법JC,1,일반차로,98.79,217
20200101,1040,0500CZE160,덕평IC-호법JC,2,버스차로,109.40,19
20200101,1040,0500CZE170,호법JC-이천IC,1,일반차로,94.39,311
20200101,1040,0500CZE170,호법JC-이천IC,2,버스차로,112.11,17
20200101,1040,0500CZE180,이천IC-여주JC,1,일반차로,97.89,241
20200101,1040,0500CZE180,이천IC-여주JC,2,버스차로,114.46,21
20200101,1040,0500CZE190,여주JC-여주IC,1,일반차로,104.70,103
20200101,1040,0500CZE200,여주IC-문막IC,1,일반차로,103.48,91
20200101,1040,0500CZE210,문막IC-만종JC,1,일반차로,104.37,97
20200101,1040,0500CZE220,만종JC-원주JC,1,일반차로,104.43,69
20200101,1040,0500CZE225,원주JC-원주IC,1,일반차로,98.56,125
20200101,1040,0500CZE230,원주IC-새말IC,1,일반차로,102.14,135
20200101,1040,0500CZE240,새말IC-둔내IC,1,일반차로,97.20,112
20200101,1040,0500CZE250,둔내IC-동둔내Hi,1,일반차로,99.89,84
20200101,1040,0500CZE255,동둔내Hi-면온IC,1,일반차로,96.09,99
20200101,1040,0500CZE260,면온IC-평창IC,1,일반차로,94.84,94
20200101,1040,0500CZE270,평창IC-속사IC,1,일반차로,101.63,82
20200101,1040,0500CZE280,속사IC-진부IC,1,일반차로,105.16,93
20200101,1040,0500CZE290,진부IC-대관령IC,1,일반차로,103.32,71
20200101,1040,0500CZE300,대관령IC-강릉JC,1,일반차로,92.20,57
20200101,1040,0500CZS010,월곶JC-서창JC,1,일반차로,82.74,233
20200101,1040,0500CZS020,군자TG-월곶JC,1,일반차로,136.67,156
20200101,1040,0500CZS025,군자TG-군자JC,1,일반차로,97.49,204
20200101,1040,0500CZS030,서안산IC-군자TG,1,일반차로,85.58,185
20200101,1040,0500CZS040,안산IC-서안산IC,1,일반차로,77.47,110
20200101,1040,0500CZS050,안산JC-안산IC,1,일반차로,106.29,152
20200101,1040,0500CZS060,둔대JC-안산JC,1,일반차로,91.86,240
20200101,1040,0500CZS065,군포IC-둔대JC,1,일반차로,0.00,-1
20200101,1040,0500CZS070,동군포IC-군포IC,1,일반차로,0.00,-1
20200101,1040,0500CZS080,부곡IC-동군포IC,1,일반차로,0.00,-1
20200101,1040,0500CZS090,북수원IC-부곡IC,1,일반차로,95.87,235
20200101,1040,0500CZS100,동수원IC-북수원IC,1,일반차로,86.30,210
20200101,1040,0500CZS110,신갈JC-동수원IC,1,일반차로,101.51,229
20200101,1040,0500CZS120,마성IC-신갈JC,1,일반차로,99.78,198
20200101,1040,0500CZS120,마성IC-신갈JC,2,버스차로,106.71,30
20200101,1040,0500CZS130,용인IC-마성IC,1,일반차로,90.76,104
20200101,1040,0500CZS130,용인IC-마성IC,2,버스차로,97.49,33
20200101,1040,0500CZS140,양지IC-용인IC,1,일반차로,95.72,140
20200101,1040,0500CZS140,양지IC-용인IC,2,버스차로,100.49,20
20200101,1040,0500CZS150,덕평IC-양지IC,1,일반차로,99.81,160
20200101,1040,0500CZS150,덕평IC-양지IC,2,버스차로,105.30,16
20200101,1040,0500CZS160,호법JC-덕평IC,1,일반차로,104.97,152
20200101,1040,0500CZS160,호법JC-덕평IC,2,버스차로,110.36,18
20200101,1040,0500CZS170,이천IC-호법JC,1,일반차로,101.12,229
20200101,1040,0500CZS170,이천IC-호법JC,2,버스차로,120.00,11
20200101,1040,0500CZS180,여주JC-이천IC,1,일반차로,104.12,178
20200101,1040,0500CZS180,여주JC-이천IC,2,버스차로,119.68,37
20200101,1040,0500CZS190,여주IC-여주JC,1,일반차로,107.93,139
20200101,1040,0500CZS200,문막IC-여주IC,1,일반차로,108.58,127
20200101,1040,0500CZS210,만종JC-문막IC,1,일반차로,108.62,111
20200101,1040,0500CZS220,원주JC-만종JC,1,일반차로,106.39,104
20200101,1040,0500CZS225,원주IC-원주JC,1,일반차로,94.37,148
20200101,1040,0500CZS230,새말IC-원주IC,1,일반차로,96.90,206
20200101,1040,0500CZS240,둔내IC-새말IC,1,일반차로,93.25,168
20200101,1040,0500CZS250,동둔내Hi-둔내IC,1,일반차로,95.36,178
20200101,1040,0500CZS255,면온IC-동둔내Hi,1,일반차로,43.95,182
20200101,1040,0500CZS260,평창IC-면온IC,1,일반차로,49.48,190
20200101,1040,0500CZS270,속사IC-평창IC,1,일반차로,74.56,203
20200101,1040,0500CZS280,진부IC-속사IC,1,일반차로,33.23,160
20200101,1040,0500CZS290,대관령IC-진부IC,1,일반차로,29.74,187
20200101,1040,0500CZS300,강릉JC-대관령IC,1,일반차로,33.33,190
20200101,1040,0520CZE090,경기광주JC-곤지암1터널,1,일반차로,86.07,149
20200101,1040,0520CZE100,곤지암1터널-동곤지암IC,1,일반차로,91.86,174
20200101,1040,0520CZE110,동곤지암IC-흥천이포IC,1,일반차로,94.63,157
20200101,1040,0520CZE120,흥천이포IC-대신IC,1,일반차로,97.80,115
20200101,1040,0520CZE130,대신IC-동여주IC,1,일반차로,102.86,120
20200101,1040,0520CZE140,동여주IC-동양평IC,1,일반차로,103.85,122
20200101,1040,0520CZE150,동양평IC-서원주IC,1,일반차로,103.70,95
20200101,1040,0520CZE160,서원주IC-신평JC,1,일반차로,95.75,110
20200101,1040,0520CZE170,신평JC-원주JC,1,일반차로,107.69,85
20200101,1040,0520CZS090,곤지암1터널-경기광주JC,1,일반차로,97.22,153
20200101,1040,0520CZS100,동곤지암IC-곤지암1터널,1,일반차로,96.64,140
20200101,1040,0520CZS110,흥천이포IC-동곤지암IC,1,일반차로,94.63,136
20200101,1040,0520CZS120,대신IC-흥천이포IC,1,일반차로,109.28,143
20200101,1040,0520CZS130,동여주IC-대신IC,1,일반차로,107.07,145
20200101,1040,0520CZS140,동양평IC-동여주IC,1,일반차로,105.55,153
20200101,1040,0520CZS150,서원주IC-동양평IC,1,일반차로,98.62,132
20200101,1040,0520CZS160,신평JC-서원주IC,1,일반차로,101.14,134
20200101,1040,0520CZS170,원주JC-신평JC,1,일반차로,109.83,77
20200101,1040,0550CZE020,대저JC-초정IC,1,일반차로,0.00,-1
20200101,1040,0550CZE030,초정IC-대동IC,1,일반차로,79.40,261
20200101,1040,0550CZE040,대동IC-대감JC,1,일반차로,64.07,286
20200101,1040,0550CZE130,금호JC-칠곡IC,1,일반차로,96.22,145
20200101,1040,0550CZE140,칠곡IC-다부IC,1,일반차로,91.77,159
20200101,1040,0550CZE150,다부IC-가산IC,1,일반차로,100.34,150
20200101,1040,0550CZE160,가산IC-군위JC,1,일반차로,97.31,122
20200101,1040,0550CZE165,군위JC-군위IC,1,일반차로,0.00,-1
20200101,1040,0550CZE170,군위IC-의성IC,1,일반차로,107.66,140
20200101,1040,0550CZE180,의성IC-안동JC,1,일반차로,110.31,111
20200101,1040,0550CZE185,안동JC-남안동IC,1,일반차로,102.48,103
20200101,1040,0550CZE190,남안동IC-서안동IC,1,일반차로,109.67,73
20200101,1040,0550CZE200,서안동IC-예천IC,1,일반차로,113.57,65
20200101,1040,0550CZE210,예천IC-영주IC,1,일반차로,103.65,63
20200101,1040,0550CZE220,영주IC-풍기IC,1,일반차로,0.00,-1
20200101,1040,0550CZE230,풍기IC-단양IC,1,일반차로,101.71,65
20200101,1040,0550CZE240,단양IC-북단양IC,1,일반차로,104.58,70
20200101,1040,0550CZE250,북단양IC-남제천IC,1,일반차로,102.51,76
20200101,1040,0550CZE260,남제천IC-제천JC,1,일반차로,100.72,81
20200101,1040,0550CZE265,제천JC-제천IC,1,일반차로,105.21,44
20200101,1040,0550CZE270,제천IC-신림IC,1,일반차로,102.15,76
20200101,1040,0550CZE280,신림IC-남원주IC,1,일반차로,98.66,72
20200101,1040,0550CZE290,남원주IC-만종JC,1,일반차로,93.57,114
20200101,1040,0550CZE300,만종JC-신평JC,1,일반차로,0.00,-1
20200101,1040,0550CZE305,신평JC-북원주IC,1,일반차로,98.17,46
20200101,1040,0550CZE310,북원주IC-횡성IC,1,일반차로,108.30,53
20200101,1040,0550CZE320,횡성IC-홍천IC,1,일반차로,100.67,39
20200101,1040,0550CZE330,홍천IC-춘천JC,1,일반차로,102.42,27
20200101,1040,0550CZE340,춘천JC-춘천TG,1,일반차로,95.49,66
20200101,1040,0550CZS020,초정IC-대저JC,1,일반차로,0.00,-1
20200101,1040,0550CZS030,대동IC-초정IC,1,일반차로,91.25,161
20200101,1040,0550CZS040,대감JC-대동IC,1,일반차로,85.81,198
20200101,1040,0550CZS130,칠곡IC-금호JC,1,일반차로,100.49,97
20200101,1040,0550CZS140,다부IC-칠곡IC,1,일반차로,106.76,85
20200101,1040,0550CZS150,가산IC-다부IC,1,일반차로,103.61,79
20200101,1040,0550CZS160,군위JC-가산IC,1,일반차로,109.76,80
20200101,1040,0550CZS165,군위IC-군위JC,1,일반차로,0.00,-1
20200101,1040,0550CZS170,의성IC-군위IC,1,일반차로,110.50,104
20200101,1040,0550CZS180,안동JC-의성IC,1,일반차로,115.54,97
20200101,1040,0550CZS185,남안동IC-안동JC,1,일반차로,107.39,86
20200101,1040,0550CZS190,서안동IC-남안동IC,1,일반차로,111.19,45
20200101,1040,0550CZS200,예천IC-서안동IC,1,일반차로,100.82,47
20200101,1040,0550CZS210,영주IC-예천IC,1,일반차로,112.15,50
20200101,1040,0550CZS220,풍기IC-영주IC,1,일반차로,0.00,-1
20200101,1040,0550CZS230,단양IC-풍기IC,1,일반차로,102.26,41
20200101,1040,0550CZS240,북단양IC-단양IC,1,일반차로,97.11,45
20200101,1040,0550CZS250,남제천IC-북단양IC,1,일반차로,97.54,58
20200101,1040,0550CZS260,제천JC-남제천IC,1,일반차로,102.83,58
20200101,1040,0550CZS265,제천IC-제천JC,1,일반차로,103.25,29
20200101,1040,0550CZS270,신림IC-제천IC,1,일반차로,98.15,59
20200101,1040,0550CZS280,남원주IC-신림IC,1,일반차로,101.70,63
20200101,1040,0550CZS290,만종JC-남원주IC,1,일반차로,99.90,83
20200101,1040,0550CZS300,신평JC-만종JC,1,일반차로,0.00,-1
20200101,1040,0550CZS305,북원주IC-신평JC,1,일반차로,108.21,45
20200101,1040,0550CZS310,횡성IC-북원주IC,1,일반차로,103.85,44
20200101,1040,0550CZS320,홍천IC-횡성IC,1,일반차로,102.85,47
20200101,1040,0550CZS330,춘천JC-홍천IC,1,일반차로,98.22,52
20200101,1040,0550CZS340,춘천TG-춘천JC,1,일반차로,94.21,73
20200101,1040,0552CZE050,대동JC-상동IC,1,일반차로,95.39,164
20200101,1040,0552CZE060,상동IC-삼랑진IC,1,일반차로,99.33,160
20200101,1040,0552CZE070,삼랑진IC-남밀양IC,1,일반차로,102.79,149
20200101,1040,0552CZE080,남밀양IC-밀양IC,1,일반차로,101.34,177
20200101,1040,0552CZE090,밀양IC-청도IC,1,일반차로,105.90,116
20200101,1040,0552CZE100,청도IC-수성IC,1,일반차로,109.17,103
20200101,1040,0552CZE110,수성IC-동대구IC,1,일반차로,93.16,113
20200101,1040,0552CZE120,동대구IC-동대구JC,1,일반차로,90.99,184
20200101,1040,0552CZS050,상동IC-대동JC,1,일반차로,96.08,85
20200101,1040,0552CZS060,삼랑진IC-상동IC,1,일반차로,104.91,92
20200101,1040,0552CZS070,남밀양IC-삼랑진IC,1,일반차로,105.95,106
20200101,1040,0552CZS080,밀양IC-남밀양IC,1,일반차로,109.80,90
20200101,1040,0552CZS090,청도IC-밀양IC,1,일반차로,104.91,95
20200101,1040,0552CZS100,수성IC-청도IC,1,일반차로,105.41,110
20200101,1040,0552CZS110,동대구IC-수성IC,1,일반차로,102.53,117
20200101,1040,0552CZS120,동대구JC-동대구IC,1,일반차로,93.02,145
20200101,1040,0600CZE010,강일IC-선동IC,1,일반차로,91.12,310
