,eventName,eventVenue,eventContent,startDate,endDate,startTime,endTime,eventFare,eventOrganization,eventHost,phoneNumber,sponOrganization,numSeat,admissionFee,ageEntry,discountInfo,precaution,homepageLink,reserveInfo,parking,address1,address2,latitude,longitude,baseDate,code,providName,Unnamed: 27
3377,"영어뮤지컬 디디와 코코의 대모험(반가워, 지구별)",봉산문화회관 가온홀,뮤지컬,2019-03-23,2019-03-24,15:00,16:00,유료,극단D&CO,극단D&CO,1522-3772,0,424.0,전석 무료,전체관람가,없음,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3378,"영어뮤지컬 디디와 코코의 대모험(반가워, 지구별)",봉산문화회관 가온홀,뮤지컬,2019-03-23,2019-03-24,17:00,18:00,유료,극단D&CO,극단D&CO,1522-3772,0,424.0,전석 무료,전체관람가,없음,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3379,"영어뮤지컬 디디와 코코의 대모험(반가워, 지구별)",봉산문화회관 가온홀,뮤지컬,2019-03-24,2019-03-24,13:00,14:00,유료,극단D&CO,극단D&CO,1522-3772,0,424.0,전석 무료,전체관람가,없음,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3380,"영어뮤지컬 디디와 코코의 대모험(반가워, 지구별)",봉산문화회관 가온홀,뮤지컬,2019-03-24,2019-03-24,15:30,16:30,유료,극단D&CO,극단D&CO,1522-3772,0,424.0,전석 무료,전체관람가,없음,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3381,대구소리온합창단 제3회 정기연주회,봉산문화회관 가온홀,합창,2019-04-06,2019-04-06,19:00,20:30,유료,대구소리온합창단,대구소리온합창단,053-000-0000,0,424.0,"전석 10,000원",전체관람가,홈페이지 참조,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3382,2019 웨스턴심포니 오케스트라와 함께하는 신년음악회 with 장사익,봉산문화회관 가온홀,클래식,2019-01-19,2019-01-19,19:00,20:30,유료,봉산문화회관,봉산문화회관,053-661-3521,0,424.0,"전석 66,000원",만7세 이상,홈페이지 참조,0,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3383,이즈뮤직페스티벌,봉산문화회관 가온홀,대중음악,2019-02-08,2019-02-08,19:00,20:40,유료,이즈실용음악학원,이즈실용음악학원,053-294-3411,0,424.0,"일반 10,000원/학생 5,000원",전체관람가,홈페이지 참조,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3384,청주클래식기타합주단 정기연주회,청주예술의전당,순수공연,2020-11-10,2020-11-10,19:00,21:00,무료,예현기타교습소,예현기타교습소,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 흥덕로 69,0,36.64209999,127.469668,2020-07-15,5710000,충청북도 청주시,0
3385,이즈뮤직페스티벌,봉산문화회관 가온홀,음악,2017-02-18,2017-02-18,19:00,20:40,유료,이즈실용음악학원,이즈실용음악학원,053-294-3411,0,424.0,"일반 10,000+학생 5,000원",전체관람가,홈페이지 참조,0,bongsanart.jung.daegu.kr,기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3386,대구리코더앙상블 제10회 정기연주회,봉산문화회관 가온홀,클래식,2019-02-09,2019-02-09,18:00,20:00,무료,대구리코더앙상블,대구리코더앙상블,053-000-0000,0,424.0,전석 무료,전체관람가,없음,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3387,BAS MUSIC FESTIVAL,봉산문화회관 가온홀,대중음악,2019-02-10,2019-02-10,14:00,15:30,유료,바스아카데미,바스아카데미,053-425-3354,0,424.0,"전석 10,000원",10세 이상,홈페이지 참조,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3388,BAS MUSIC FESTIVAL,봉산문화회관 가온홀,대중음악,2018-02-11,2018-02-11,14:30,16:00,유료,BAS MUSIC,BAS MUSIC,053-425-3354,0,424.0,"전석 10,000원",7세 이상,홈페이지 참조,0,bongsanart.jung.daegu.kr,기획사전화,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3389,제20회 중구여성합창단 정기연주회,봉산문화회관 스페이스라온,합창,2018-10-30,2018-10-30,19:30,21:00,무료,봉산문화회관,봉산문화회관,053-661-3521,0,424.0,전석초대,8세이상,없음,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3390,Poetic Musical 푸르고 푸른,봉산문화회관 가온홀,뮤지컬,2018-11-01,2018-11-04,19:30,21:00,유료,극단구리거울,극단구리거울,053-655-7139,0,424.0,"전석 30,000원",8세 이상,홈페이지 참조,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3391,Poetic Musical 푸르고 푸른,봉산문화회관 가온홀,뮤지컬,2018-11-02,2018-11-04,19:30,21:00,유료,극단구리거울,극단구리거울,053-655-7139,0,424.0,"전석 30,000원",8세 이상,홈페이지 참조,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3392,Poetic Musical 푸르고 푸른,봉산문화회관 가온홀,뮤지컬,2018-11-03,2018-11-04,15:00,16:30,유료,극단구리거울,극단구리거울,053-655-7139,0,424.0,"전석 30,000원",8세 이상,홈페이지 참조,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3393,Poetic Musical 푸르고 푸른,봉산문화회관 가온홀,뮤지컬,2018-11-03,2018-11-04,19:00,20:30,유료,극단구리거울,극단구리거울,053-655-7139,0,424.0,"전석 30,000원",8세 이상,홈페이지 참조,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3394,Poetic Musical 푸르고 푸른,봉산문화회관 가온홀,뮤지컬,2018-11-04,2018-11-04,15:00,16:30,유료,극단구리거울,극단구리거울,053-655-7139,0,424.0,"전석 30,000원",8세 이상,홈페이지 참조,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3395,경북과학대학교 실용음악과 가을 정기연주회,봉산문화회관 가온홀,대중음악,2018-09-30,2018-09-30,19:00,20:30,무료,경북과학대학교 실용음악과,경북과학대학교 실용음악과,054-979-9480,0,424.0,전석무료,전체관람가,없음,0,bongsanart.jung.daegu.kr,전화예약,Y,-,대구광역시 중구 봉산동 131-1,35.8638252,128.5967209,2021-07-01,3410000,대구광역시 중구,0
3396,문화가 있는 날 3월 앙상블 시리즈,봉산문화회관 스페이스라온,클래식,2019-03-27,2019-03-27,19:30,20:30,유료,봉산문화회관,봉산문화회관,053-661-3521,0,90.0,"전석 10,000원",8세 이상,홈페이지 참조,0,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,0,0,0,0,2021-07-01,3410000,대구광역시 중구,0
3397,2020 위대한 유산,청주예술의전당,공연,2020-11-15,2020-11-15,19:00,21:00,무료,박서연 무용단,박서연 무용단,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 흥덕로 69,0,36.64209999,127.469668,2020-07-15,5710000,충청북도 청주시,0
3398,안의현의 ''해피딴따라'',청주아트홀,공연,2020-11-17,2020-11-17,19:00,21:00,유료,지앤디사운드,지앤디사운드,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 예체로 118-1,0,36.636924,127.46942800000001,2020-07-15,5710000,충청북도 청주시,0
3399,원,청주예술의전당,순수공연,2020-11-17,2020-11-17,19:00,21:00,무료,(사)일통고법보존회 충북지회,(사)일통고법보존회 충북지회,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 흥덕로 69,0,36.64209999,127.469668,2020-07-15,5710000,충청북도 청주시,0
3400,제7회 힐링나눔 콘서트,청주예술의전당,공연,2020-11-17,2020-11-17,19:00,21:00,무료,복지정책과,복지정책과,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 흥덕로 69,0,36.64209999,127.469668,2020-07-15,5710000,충청북도 청주시,0
3401,충북피아노연구회 제28회 정기연주회-건반위의 앙상블 세레나데,청주아트홀,공연,2020-11-18,2020-11-18,19:00,21:00,무료,충북피아노연구회,충북피아노연구회,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 예체로 118-1,0,36.636924,127.46942800000001,2020-07-15,5710000,충청북도 청주시,0
3402,충북노인문화대축제 2020,청주예술의전당,공연,2020-11-18,2020-11-19,13:00,18:00,무료,충청북도노인종합복지관,충청북도노인종합복지관,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 흥덕로 69,0,36.64209999,127.469668,2020-07-15,5710000,충청북도 청주시,0
3403,정기연주회,청주아트홀,공연,2020-11-19,2020-11-19,19:00,21:00,무료,충북도립교향악단,충북도립교향악단,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 예체로 118-1,0,36.636924,127.46942800000001,2020-07-15,5710000,충청북도 청주시,0
3404,감성치유음악극 ''구슬을 찾아줘'',청주예술의전당,공연,2020-11-20,2020-11-20,19:00,21:00,유료,팀 키아프,팀 키아프,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 흥덕로 69,0,36.64209999,127.469668,2020-07-15,5710000,충청북도 청주시,0
3405,제16회 소리아띠 정기연주회,청주예술의전당,순수공연,2020-11-20,2020-11-20,19:00,21:00,무료,소리아띠 국악관현악단,소리아띠 국악관현악단,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 흥덕로 69,0,36.64209999,127.469668,2020-07-15,5710000,충청북도 청주시,0
3406,신예진음악학원 제5회 정기연주회,청주아트홀,공연,2020-11-20,2020-11-20,19:00,21:00,무료,신예진음악학원,신예진음악학원,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 예체로 118-1,0,36.636924,127.46942800000001,2020-07-15,5710000,충청북도 청주시,0
3407,청주레이디싱어즈 정기연주회,청주아트홀,공연,2020-11-21,2020-11-21,19:00,21:00,무료,청주레이디싱어즈,청주레이디싱어즈,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 예체로 118-1,0,36.636924,127.46942800000001,2020-07-15,5710000,충청북도 청주시,0
3408,제4회 문화도전 콘서트,청주예술의전당,공연,2020-11-21,2020-11-21,10:00,16:00,무료,충북중증장애인복지협회 청주시지부,충북중증장애인복지협회 청주시지부,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 흥덕로 69,0,36.64209999,127.469668,2020-07-15,5710000,충청북도 청주시,0
3409,예술특강1. 박칼린 편,경주예술의전당 (원화홀),특강,2020-09-15,2020-09-15,14:00,16:00,유료,(재)경주문화재단,경상북도 경주시청,054-748-7722,0,331.0,"10,000원",전연령,0,0,http://www.gjartcenter.kr,http://www.gjartcenter.kr,Y,경상북도 경주시 알천북로 1,경상북도 경주시 황성동 988,35.86235686,129.20599860000002,2020-10-22,5050000,경상북도 경주시,0
3410,2020 K리그1 서울vs성남,주경기장,축구경기,2020-05-31,2020-05-31,16:30,18:30,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,0,66704.0,홈페이지 참조,전체,홈페이지 참조,0,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.56828845,126.897273,2021-06-30,B553774,서울시설공단,0
3411,2020 K리그1 서울vs전북,주경기장,축구경기,2020-06-06,2020-06-06,16:30,18:30,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,0,66704.0,홈페이지 참조,전체,홈페이지 참조,0,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.56828845,126.897273,2021-06-30,B553774,서울시설공단,0
3412,2020 K리그1 서울vs울산,주경기장,축구경기,2020-06-20,2020-06-20,19:00,21:00,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,0,66704.0,홈페이지 참조,전체,홈페이지 참조,0,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.56828845,126.897273,2021-06-30,B553774,서울시설공단,0
3413,2020 K리그1 서울vs인천,주경기장,축구경기,2020-06-27,2020-06-27,19:00,21:00,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,0,66704.0,홈페이지 참조,전체,홈페이지 참조,0,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.56828845,126.897273,2021-06-30,B553774,서울시설공단,0
3414,2020 K리그1 서울vs포항,주경기장,축구경기,2020-07-18,2020-07-18,20:00,22:00,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,0,66704.0,홈페이지 참조,전체,홈페이지 참조,0,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.56828845,126.897273,2021-06-30,B553774,서울시설공단,0
3415,2020 하나은행 FA컵 8강전 서울vs포항,주경기장,축구경기,2020-07-29,2020-07-29,19:30,21:30,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,0,66704.0,홈페이지 참조,전체,홈페이지 참조,0,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.56828845,126.897273,2021-06-30,B553774,서울시설공단,0
3416,2020 K리그1 서울vs강원,주경기장,축구경기,2020-08-07,2020-08-07,20:00,22:00,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,0,66704.0,홈페이지 참조,전체,홈페이지 참조,0,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.56828845,126.897273,2021-06-30,B553774,서울시설공단,0
3417,2020 K리그1 서울vs상주,주경기장,축구경기,2020-08-15,2020-08-15,19:00,21:00,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,0,66704.0,홈페이지 참조,전체,홈페이지 참조,0,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.56828845,126.897273,2021-06-30,B553774,서울시설공단,0
3418,2020 K리그1 서울vs부산,주경기장,축구경기,2020-09-05,2020-09-05,19:00,21:00,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,0,66704.0,홈페이지 참조,전체,홈페이지 참조,0,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.56828845,126.897273,2021-06-30,B553774,서울시설공단,0
3419,2020 K리그1 서울vs수원,주경기장,축구경기,2020-09-13,2020-09-13,17:30,19:30,유료,(주)GS스포츠,(주)GS스포츠,02-306-5050,0,66704.0,홈페이지 참조,전체,홈페이지 참조,0,www.fcseoul.com,홈페이지 참조,Y,서울특별시 마포구 월드컵로240,서울특별시 마포구 성산동 420,37.56828845,126.897273,2021-06-30,B553774,서울시설공단,0
3420,어린이연극 ''신데렐라'',청주예술의전당,공연,2020-11-12,2020-11-12,10:00,16:00,유료,극단코스모스,극단코스모스,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 흥덕로 69,0,36.64209999,127.469668,2020-07-15,5710000,충청북도 청주시,0
3421,2020 여음 콘서트,청주예술의전당,공연,2020-11-12,2020-11-12,19:00,21:00,무료,음악그룹 여음,음악그룹 여음,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 흥덕로 69,0,36.64209999,127.469668,2020-07-15,5710000,충청북도 청주시,0
3422,제4회 비바남성합창단 정기연주회 ''가을 그리고 낭만에 대하여'',청주아트홀,공연,2020-11-13,2020-11-13,19:00,21:00,무료,비바남성합창단,비바남성합창단,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 예체로 118-1,0,36.636924,127.46942800000001,2020-07-15,5710000,충청북도 청주시,0
3423,나눔과 상생의 한마당 ''십시일반'',청주예술의전당,공연,2020-11-14,2020-11-14,19:00,21:00,무료,청주민예총,청주민예총,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 흥덕로 69,0,36.64209999,127.469668,2020-07-15,5710000,충청북도 청주시,0
3424,제18회 충북청소년교향악단 연주회,청주아트홀,공연,2020-11-14,2020-11-14,19:00,21:00,무료,충북청소년교향악단,충북청소년교향악단,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 예체로 118-1,0,36.636924,127.46942800000001,2020-07-15,5710000,충청북도 청주시,0
3425,뮤지컬 ''무지개물고기'',청주예술의전당,공연,2020-11-15,2020-11-15,19:00,21:00,유료,진엔터컴,진엔터컴,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 흥덕로 69,0,36.64209999,127.469668,2020-07-15,5710000,충청북도 청주시,0
3426,제11회 청주여성합창단 정기연주회,청주아트홀,공연,2020-11-15,2020-11-15,19:00,21:00,무료,청주여성합창단,청주여성합창단,0,0,0,0,0,0,0,0,0,Y,충청북도 청주시 서원구 예체로 118-1,0,36.636924,127.46942800000001,2020-07-15,5710000,충청북도 청주시,0
3427,프린스 코기,울산북구문화예술회관,영화,2021-05-26,2021-05-26,19:00,21:00,무료,울산광역시북구,울산광역시북구,052-241-7350,울산광역시 북구,453.0,0,전체관람가,0,꽃다발반입금지,https://www.bukgu.ulsan.kr/art,https://crs.ubimc.or.kr/index,Y,울산광역시 북구 산업로 1000,울산광역시 북구 연암동 1004-19,35.58133083,129.3614128,2021-07-02,3720000,울산광역시 북구,0
3428,변호인,울산북구문화예술회관,영화,2021-06-09,2021-06-09,14:00,16:00,무료,울산광역시북구,울산광역시북구,052-241-7350,울산광역시 북구,453.0,0,15세 관람가,0,꽃다발반입금지,https://www.bukgu.ulsan.kr/art,https://crs.ubimc.or.kr/index,Y,울산광역시 북구 산업로 1000,울산광역시 북구 연암동 1004-19,35.58133083,129.3614128,2021-07-02,3720000,울산광역시 북구,0
3429,구스베이비,울산북구문화예술회관,영화,2021-06-30,2021-06-30,19:00,21:00,무료,울산광역시북구,울산광역시북구,052-241-7350,울산광역시 북구,453.0,0,전체관람가,0,꽃다발반입금지,https://www.bukgu.ulsan.kr/art,https://crs.ubimc.or.kr/index,Y,울산광역시 북구 산업로 1000,울산광역시 북구 연암동 1004-19,35.58133083,129.3614128,2021-07-02,3720000,울산광역시 북구,0
3430,신춘 희망음악회 with 신효범,울산북구문화예술회관,공연,2021-04-09,2021-04-09,19:30,21:00,유료,울산광역시북구,울산광역시북구,052-241-7350,울산광역시 북구,453.0,10000,초등학생 이상,0,꽃다발반입금지,https://www.bukgu.ulsan.kr/art,https://crs.ubimc.or.kr/index,Y,울산광역시 북구 산업로 1000,울산광역시 북구 연암동 1004-19,35.58133083,129.3614128,2021-07-02,3720000,울산광역시 북구,0
3431,가족뮤지컬 꼬마버스 타요,울산북구문화예술회관,공연,2021-05-08,2021-05-08,11:00,12:00,유료,울산광역시북구,울산광역시북구,052-241-7350,울산광역시 북구,453.0,10000,전체관람가,0,꽃다발반입금지,https://www.bukgu.ulsan.kr/art,https://crs.ubimc.or.kr/index,Y,울산광역시 북구 산업로 1000,울산광역시 북구 연암동 1004-19,35.58133083,129.3614128,2021-07-02,3720000,울산광역시 북구,0
3432,연극 용주씨는 왜그랬을까?,울산북구문화예술회관,공연,2021-05-21,2021-05-21,19:30,21:00,무료,울산광역시북구,울산광역시북구,052-241-7350,울산광역시 북구,453.0,0,초등학생 이상,0,꽃다발반입금지,https://www.bukgu.ulsan.kr/art,https://crs.ubimc.or.kr/index,Y,울산광역시 북구 산업로 1000,울산광역시 북구 연암동 1004-19,35.58133083,129.3614128,2021-07-02,3720000,울산광역시 북구,0
3433,토요상설공연 <숲속열린음악회 with 이현공원> Part 2,이현공원(야외공연),대중,2021-05-08,2021-05-08,17:00,18:30,무료,대구광역시 서구문화회관+TBN대구교통방송,대구광역시 서구문화회관,053-663-3081,0,350.0,무료,10세이상,없음,0,https://www.dgs.go.kr/culture/index.php,0,Y,대구광역시 서구 당산로 403,대구광역시 서구 이현동 48-144,35.87279161,128.54553570000002,2021-09-09,3430000,대구광역시 서구,0
3434,토요상설공연 <숲속열린음악회 with 이현공원> Part 3,이현공원(야외공연),대중,2021-05-15,2021-05-15,17:00,18:30,무료,대구광역시 서구문화회관+도로교통공단+TBN대구교통방송,대구광역시 서구문화회관,053-663-3081,0,350.0,무료,10세이상,없음,0,https://www.dgs.go.kr/culture/index.php,0,Y,대구광역시 서구 당산로 403,대구광역시 서구 이현동 48-144,35.87279161,128.54553570000002,2021-09-09,3430000,대구광역시 서구,0
3435,토요상설공연 <숲속열린음악회 with 이현공원> Part 4,이현공원(야외공연),대중,2021-05-22,2021-05-22,17:00,18:30,무료,대구광역시 서구문화회관+도로교통공단+TBN대구교통방송,대구광역시 서구문화회관,053-663-3081,0,350.0,무료,10세이상,없음,0,https://www.dgs.go.kr/culture/index.php,0,Y,대구광역시 서구 당산로 403,대구광역시 서구 이현동 48-144,35.87279161,128.54553570000002,2021-09-09,3430000,대구광역시 서구,0
3436,렉처콘서트Ⅱ) <클래식에 빠지는 10가지 방법>,서구문화회관 공연장,클래식,2021-05-26,2021-05-26,19:30,21:00,무료,대구광역시 서구문화회관,대구광역시 서구문화회관,053-663-3081,0,442.0,무료,10세이상,없음,0,https://www.dgs.go.kr/culture/index.php,0,Y,대구광역시 서구 당산로 403,대구광역시 서구 이현동 48-144,35.87279161,128.54553570000002,2021-09-09,3430000,대구광역시 서구,0
3437,토요상설공연 <숲속열린음악회 with 이현공원> Part 5,이현공원(야외공연),대중,2021-05-29,2021-05-29,17:00,18:30,무료,대구광역시 서구문화회관+TBN대구교통방송,대구광역시 서구문화회관,053-663-3081,0,350.0,무료,10세이상,없음,0,https://www.dgs.go.kr/culture/index.php,0,Y,대구광역시 서구 당산로 403,대구광역시 서구 이현동 48-144,35.87279161,128.54553570000002,2021-09-09,3430000,대구광역시 서구,0
3438,마토콘서트Ⅳ) 퓨전한국무용 <연꽃잎>,서구문화회관 공연장,무용,2021-05-29,2021-05-29,14:00,15:30,무료,대구광역시 서구문화회관+엄선민 소울무용단,한국문화예술회관연합회,053-663-3081,문화체육관광부+한국문화예술위원회,442.0,무료,10세이상,없음,0,https://www.dgs.go.kr/culture/index.php,0,Y,대구광역시 서구 당산로 403,대구광역시 서구 이현동 48-144,35.87279161,128.54553570000002,2021-09-09,3430000,대구광역시 서구,0
3439,열린오페라 <별을 품은 아리아의 울림>,이현공원(야외공연),클래식,2021-06-12,2021-06-12,19:30,21:00,무료,대구광역시 서구문화회관+프리소울,대구광역시 서구문화회관,053-663-3081,대구문화재단+대구광역시+한국문화예술위원회,100.0,무료,10세이상,없음,0,https://www.dgs.go.kr/culture/index.php,0,Y,대구광역시 서구 당산로 403,대구광역시 서구 이현동 48-144,35.87279161,128.54553570000002,2021-09-09,3430000,대구광역시 서구,0
3440,아기맘 콘서트 <운명을 이겨 낸 베토벤>,서구문화회관 공연장,클래식,2021-06-16,2021-06-16,11:00,12:30,무료,아토앙상블,대구광역시 서구문화회관,053-663-3081,0,442.0,무료,10세이상,없음,0,https://www.dgs.go.kr/culture/index.php,0,Y,대구광역시 서구 당산로 403,대구광역시 서구 이현동 48-144,35.87279161,128.54553570000002,2021-09-09,3430000,대구광역시 서구,0
3441,달구벌~~~ 打 . 짓...박진미 2019,봉산문화회관 가온홀,무용,2019-04-13,2019-04-13,19:00,20:00,무료,박진미무용단,박진미무용단,053-000-0000,0,424.0,전석무료,전체관람가,홈페이지 참조,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3442,"영어뮤지컬 디디와 코코의 대모험(반가워, 지구별)",봉산문화회관 가온홀,뮤지컬,2019-03-23,2019-03-24,11:00,12:00,유료,극단D&CO,극단D&CO,1522-3772,0,424.0,전석 무료,전체관람가,없음,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3443,"영어뮤지컬 디디와 코코의 대모험(반가워, 지구별)",봉산문화회관 가온홀,뮤지컬,2019-03-23,2019-03-24,13:00,14:00,유료,극단D&CO,극단D&CO,1522-3772,0,424.0,전석 무료,전체관람가,없음,0,bongsanart.jung.daegu.kr,전화문의,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339742,128.5965618,2021-07-01,3410000,대구광역시 중구,0
3444,마당극 강아지똥,논산 문화예술회관,어린이 창작동화로 어린이들에 문화욕구 충족을 위한 공연,2019-05-27,2019-05-28,10:20,16:00,무료,논산문화원,충청남도 논산시,041-746-5664,0,2038.0,0,전체관람,0,0,0,0,Y,충청남도 논산시 시민로 271,충청남도 논산시 내동 314-4,36.19017574,127.0940868,2021-08-20,4540000,충청남도 논산시,0
3445,문화의 거리 공연,"시외버스터미널, 논산역 등 시민들이 자주 찾는 곳",논산시민의 문화예술 향유 기회 제공 및 유망 있는 예술인의 활동무대 제공,2019-06-10,2019-11-09,13:00,14:00,무료,한국예총논산지회,한국예총논산지회,041-746-5393,충청남도 논산시,0,0,전체관람,0,0,0,0,N,충청남도 논산시 해월로 236-13,충청남도 논산시 반월동 33-17,36.20755541,127.0929822,2021-08-20,4540000,충청남도 논산시,0
3446,샬롯의 거미줄 뮤지컬,논산 문화예술회관,어린이 창작동화로 어린이들에 문화욕구 충족을 위한 공연,2019-08-29,2019-08-29,10:20,12:40,무료,논산문화원,충청남도 논산시,041-746-5664,0,1000.0,0,전체관람,0,0,0,0,Y,충청남도 논산시 시민로 271,충청남도 논산시 내동 314-4,36.19017574,127.0940868,2021-08-20,4540000,충청남도 논산시,0
3447,논산예술제,논산 시민공원,"논산시민가요제 및 한여름 밤 콘서트, 논산시민을 위한 국악대공연, 청소년음악회",2019-09-21,2019-09-25,13:00,20:00,무료,한국예총논산지회,한국예총논산지회,041-746-5393,충청남도 논산시,0,0,전체관람,0,0,0,0,Y,0,충청남도 논산시 관촉동 333-1,36.19493487,127.10609699999999,2021-08-20,4540000,충청남도 논산시,0
